question_id,mu,sigma,se_before,se_after_samples,se_mean,se_std,delta_se,mean_noise,correctness,correctness_bool,se_after_len
qw_12886--79/79_2977981.txt#0_1,0,0.5,0.057251089,"[0.04989075197424949, 0.08404348342345327, 0.06350622164118137, 0.04582815643548715, 0.05918784213912169, 0.049545552352939115, 0.0606952182375124, 0.047886495669904994, 0.07753814421148195, 0.0694119584627008, 0.02863778178112473, 0.027950777100279954, 0.02447237683784332, 0.07119894842297345, 0.05558002851678546, 0.04519846158537707, 0.06235014058900226, 0.06295101981103494, 0.05045487012125777, 0.02621426961775874, 0.043448651963953144, 0.0715309743414427, 0.11614498393467168, 0.048592843436220515, 0.040813150446972694, 0.036706875284723, 0.05932653677896441, 0.04356961813243051, 0.047710958403883, 0.06130982302375741, 0.0677267708954502, 0.039090322360313706, 0.09844388490720685, 0.04950750365560276, 0.051550339922984724, 0.052469484110141205, 0.0700384186129813, 0.03785916724317315, 0.05379847522975812, 0.036854824839068566, 0.04115932759612759, 0.05708665267470557, 0.03748846773424311, 0.05897260304629041, 0.08046508889001033, 0.07315040316990863, 0.03314891191269476, 0.08327079159112846, 0.05514424791884767, 0.0572295580600522, 0.07093881202824666, 0.07082931040898204, 0.08466205517424202, 0.040914037073219146, 0.06344156716773004, 0.018822849702409723, 0.05529178506075669, 0.05931836335447561, 0.08825468187013066, 0.05426667363239716, 0.07591801500667611, 0.05225660143272161, 0.059076486627343244, 0.040896510895089444, 0.029753078015923723, 0.059628163057818206, 0.03407233764330568, 0.05649511970468948, 0.056755174627443214, 0.05113847366683944, 0.043367654644204764, 0.04738281265494574, 0.048940911734929864, 0.0520179016368308, 0.05167469738647629, 0.08501539588673879, 0.06303264128094177, 0.04644034476120935, 0.04086354153079165, 0.041086709713819496, 0.040333213854313724, 0.03942420093740102, 0.06389674107112238, 0.05987789765337043, 0.05296422162019083, 0.04366805961004445, 0.08102324470550226, 0.08246823225524004, 0.03813929934975407, 0.09876584514863253, 0.06585796612318283, 0.049046978213288586, 0.07467126186488378, 0.049503955111612916, 0.05196051203927954, 0.04661201847375649, 0.043257953397374, 0.059707305832085424, 0.06499993903021276, 0.04694676020606638]",0.055618305,0.017120012,-0.001632784,0.009252141,1,TRUE,100
qw_12886--79/79_2977981.txt#0_1,0,1,0.057251089,"[0.0473575773138659, 0.02579078185671422, 0.03462457470609292, 0.0660143987946984, 0.01107537018156026, 0.039311093983382915, 0.03567237192863025, 0.046063476427261565, 0.022614223552789064, 0.029959878609734276, 0.02844759853806751, 0.04524534372613683, 0.04199236624806669, 0.09575326646068005, 0.08330138787454398, 0.04000569582714418, 0.029991145941627783, 0.03206624490594091, 0.06558345481811104, 0.026935913727889088, 0.029432086997662435, 0.057353527142050095, 0.025129667157560816, 0.12310639556910037, 0.06870761462485726, 0.014010102396256937, 0.04267833774610523, 0.11098636511404812, 0.0462784480113117, 0.08886268851419662, 0.048152328011488416, 0.015594247600841752, 0.12688006540201086, 0.023334528964761042, 0.06341534758123861, 0.08323885680867915, 0.05547446654867409, 0.06554090691385082, 0.05200585896885233, 0.069968590615179, 0.09119828448488816, 0.05856225681063962, 0.0539410452585805, 0.08632110720000372, 0.04794839413374864, 0.04274296363892314, 0.029398978572704, 0.05550024529604444, 0.13109139508228856, 0.015872461816450308, 0.05541904147927547, 0.071408164658346, 0.038479656124874084, 0.04554658216088823, 0.034408305487322155, 0.04784736877677656, 0.022835024095844026, 0.0977158731031424, 0.09034785458877098, 0.047234568765391144, 0.10613973829860897, 0.05274789500682129, 0.0446291221990022, 0.047666391287847394, 0.03945625297641763, 0.05320360911151509, 0.03494504017237859, 0.27585372418994114, 0.21171969015255343, 0.03474807014099999, 0.05132762030565077, 0.06202742282635686, 0.032561541771302, 0.03352377962671017, 0.01439087912472939, 0.11083256956095618, 0.0840708684182939, 0.06485837510055885, 0.1091217002776708, 0.05061423015521472, 0.10051614024770031, 0.13880078268248455, 0.02390152087832951, 0.03231521784122071, 0.06352337274362933, 0.04025580669962776, 0.1031614574386368, 0.04331593302221711, 0.03747357396985141, 0.023177750264770616, 0.03219663367163808, 0.027572990504334337, 0.057293662603062206, 0.054062408969312706, 0.06241297738735221, 0.07092610489469585, 0.10628241006586069, 0.06096019360380123, 0.11635010166087545, 0.0945839976885681]",0.060252977,0.039634933,0.003001888,-0.032413316,1,TRUE,100
qw_12886--79/79_2977981.txt#0_1,0,2,0.057251089,"[0.04058931771752539, 0.002975880654500208, 0.06827439120355819, 0.06395212892599406, 0.10735297531034674, 0.029663279212111766, 0.19439431976299906, 0.006911781244444128, 0.0021148283242802385, 0.01217762112765472, 0.26386755058660954, 0.023054043524347142, 0.12309791269287773, 0.0853679584283344, 0.04579689468258076, 0.04003378970224936, 0.06491405655632773, 0.00787690042035707, 0.016731761954047675, 0.007468619547525152, 0.08368103618235016, 0.01202501693709444, 0.007487495556670132, 0.10855275703541666, 0.012876819048792471, 0.32660276673423694, 0.107099735780621, 0.04982140490443285, 0.05625146323715724, 0.248632173968664, 0.022268652922077282, 0.022436506139857065, 0.020517866434682556, 0.10673440481608226, 0.021444138763367343, 0.04580591924894514, 0.024357505425779608, 0.2576965032853984, 0.032913175373213824, 0.06176145112360375, 0.07839981908269338, 0.21336896966642588, 0.01426312674409878, 0.12389527363450932, 0.0052825361769485825, 0.037190396636031624, 0.027862717093090336, 0.02492142924240808, 0.04759863857019869, 0.03356028881038109, 0.017469345794897256, 0.02966076414191142, 0.030343904173835708, 0.1729871391995139, 0.017970214129235437, 0.038931468157888754, 0.049768119698391435, 0.0392367750442838, 0.12923422522508124, 0.004862307022959996, 0.021813701999101924, 0.016002728946088483, 0.015530646856896098, 0.021563410589310487, 0.007641504691881757, 0.00497198376687732, 0.05173869027198908, 0.01186501212470544, 0.039864465911987085, 0.06769704132180342, 0.03128853065326443, 0.012290051379564505, 0.037728500624099354, 0.02257396991101972, 0.16160357453312477, 0.003908303323098329, 0.103880809430563, 0.02151383783904668, 0.03285532513703257, 0.014900384638194862, 0.10583573348564221, 0.027010544273161356, 0.0669041857902131, 0.3313348085696385, 0.012317899319840075, 0.01284707650667007, 0.023561007551329994, 0.021535074571228576, 0.013078854060571351, 0.12446112045614384, 0.007661765022591784, 0.1846331814290863, 0.02572530733746198, 0.0015465181860504326, 0.018811051596242148, 0.1564336907634925, 0.11156082318453006, 0.15593588998073465, 0.1624546535903083, 0.06478324165522847]",0.063020552,0.071207526,0.005769463,-0.02275163,1,TRUE,100
qw_12886--79/79_2977981.txt#0_1,0.5,0.5,0.057251089,"[0.05741781180997289, 0.048233602688752236, 0.0779238188107087, 0.04443615341452803, 0.08304502113982416, 0.09265206565678452, 0.04592719640778936, 0.07976498125466486, 0.053397183341003226, 0.04983380034380512, 0.04329610265519584, 0.06108960841123094, 0.09705189697722645, 0.059443711134655984, 0.04636024451886096, 0.036921643559941014, 0.04596360611911171, 0.0382605673800642, 0.06206436139617259, 0.06437610261455824, 0.047579651251209866, 0.0991831688569322, 0.06315023647481828, 0.058754129360674916, 0.05299276139242979, 0.04391847102556854, 0.04564740959848473, 0.06348792875452276, 0.0429740833007481, 0.0651802164175564, 0.06458237587923318, 0.040492335117418114, 0.042061973494692075, 0.05875377536658947, 0.03464578202495243, 0.038324835588870385, 0.04890032091536495, 0.04864362031663967, 0.04060849259172225, 0.06698518228949833, 0.05719884008253766, 0.05910282105237555, 0.054377708954748236, 0.06412054755816132, 0.04648363853764421, 0.058813411661680984, 0.06614038967908158, 0.06579104028660354, 0.06009520548892061, 0.055716046242323417, 0.03151876755948319, 0.0918233230619752, 0.04072402570127943, 0.044370994356982316, 0.06814974349575884, 0.04733102603965967, 0.09703165651210839, 0.032762745938681614, 0.05374198420939475, 0.04520533723064104, 0.10810774348665639, 0.06308513141588455, 0.03955096586486393, 0.07947636330477875, 0.02790481878915734, 0.06529491588484815, 0.08077827927709624, 0.05647768579322075, 0.0467697019576709, 0.06591934236458817, 0.039873719859686324, 0.048073052659835115, 0.038939863074214605, 0.06208559788344919, 0.04938890010013747, 0.05618434200324493, 0.07011562909575168, 0.060455093897936615, 0.04917871958401192, 0.02869489740272386, 0.02237033208982409, 0.033143806129360485, 0.058430721633709715, 0.05957200792972596, 0.07618471931594711, 0.05649817777309306, 0.0702705728648916, 0.03665020829464942, 0.07027606824411957, 0.07199540528095807, 0.03830216060304751, 0.04206176869714721, 0.026958416291055748, 0.0392732230603816, 0.0812273823745339, 0.038378977539952085, 0.0656578292795676, 0.0644183625215234, 0.05843592302767768, 0.032591407662323914]",0.055738777,0.017095313,-0.001512312,0.515905451,1,TRUE,100
qw_12886--79/79_2977981.txt#0_1,0.5,1,0.057251089,"[0.06720474344028465, 0.048483546768597924, 0.029276660884614315, 0.05069881904182152, 0.02593487580012108, 0.03835672737172803, 0.03997927088482142, 0.08940964527665252, 0.03843736735441116, 0.047653467866781776, 0.025501896615746672, 0.04231465130690007, 0.033021099145428584, 0.030895086901444505, 0.08303010443505722, 0.08309176699316619, 0.053519649243781504, 0.04672758466790668, 0.05689061502520315, 0.025001722902669252, 0.00946799454025471, 0.10901454805310154, 0.12765771338600937, 0.07250781704157137, 0.19444605901334572, 0.11282493423972137, 0.03257877669363007, 0.07003526890937431, 0.06826632240670863, 0.04162558995564025, 0.026592569850851466, 0.12864014887110273, 0.04558441821087266, 0.004560476259536015, 0.03394103098955208, 0.15554793605002729, 0.05087363454753924, 0.092022675750337, 0.09093321022178867, 0.05184755170129855, 0.026087599202728615, 0.04892520903263394, 0.07662936131023221, 0.07768405878886507, 0.029976036612746743, 0.03276721335315208, 0.019009670835783886, 0.022030563188430104, 0.02222435713506649, 0.01832220046392641, 0.07311093527318457, 0.03461691876481409, 0.09835092006580726, 0.14006141521541288, 0.08420496259615734, 0.08042494503472905, 0.06002094164304869, 0.033680101792684304, 0.059660130669919514, 0.06054487470877961, 0.04013069703485934, 0.026955603120972862, 0.025085931475196693, 0.04459108497873458, 0.043575542408598546, 0.052372505176838925, 0.06766868397080752, 0.10103785329708456, 0.031416981303144596, 0.016622096539943322, 0.06709083199656939, 0.07721492051974933, 0.06046761221761485, 0.08400881362734944, 0.09784177911220146, 0.043099668636742264, 0.08027404125456755, 0.029463033791352712, 0.07027121804241673, 0.029755564530122233, 0.03606189962564619, 0.03834597045947472, 0.10000938552588294, 0.09076878805696365, 0.03357402055490563, 0.06889692583675067, 0.014407354112623647, 0.03697218756113454, 0.10148489753939839, 0.038952820901331967, 0.247260899155816, 0.01337459828882665, 0.022471973523810543, 0.023282084116913487, 0.025701622965058343, 0.07272104708636436, 0.022113218309815073, 0.11163217354278182, 0.022160684303287905, 0.06357279857758913]",0.058454402,0.038970336,0.001203313,0.484040608,1,TRUE,100
qw_12886--79/79_2977981.txt#0_1,0.5,2,0.057251089,"[0.014439127927807334, 0.023936387471892202, 0.01567284277341002, 0.313583082771231, 0.017890136393355998, 0.014300916029369896, 0.013786684465148276, 0.0528752966834075, 0.11998776338887762, 0.044475771439253506, 0.11515820058282311, 0.11626053756323868, 0.013920540182613534, 0.04808424543713638, 0.10207526266725732, 0.17592138425627718, 0.04843165251904464, 0.08838270536345127, 0.025909810310816846, 0.2960413474076797, 0.12140395467738808, 0.12153209542987498, 0.033381346681656245, 0.07093233917547583, 0.0857546611369209, 0.22859863664239158, 0.09597108635118334, 0.008309080717421912, 0.011906131870922697, 0.21807848411963282, 0.3022794540293131, 0.037233244178684524, 0.4373490425266622, 0.16345638183036543, 0.029362927654604062, 0.27824589560578084, 0.2269014191293638, 0.036675177883842, 0.1109054263403034, 0.03201764006843456, 0.03625528543192807, 0.047610015827198565, 0.15883482401184754, 0.3046650390587662, 0.15728962313479083, 0.00897154363223289, 0.030330175995460888, 0.03235449044523044, 0.01198923170851976, 0.009722688666395215, 0.011633502567629982, 0.1187289424604452, 0.27640995445289107, 0.355240603602975, 0.06509671999225716, 0.016033328253191523, 0.05154419908720929, 0.1657642501384336, 0.09222971220893444, 0.0030331650903450604, 0.06154590646912111, 0.10517797123795557, 0.040155461109086424, 0.09724558090138116, 0.006156572422231832, 0.043454935819550254, 0.01945873854367312, 0.020560762925773725, 0.0032517688692899204, 0.013235873812899946, 0.08966832984851791, 0.042015197599687464, 0.013260473807980582, 0.4093778354795916, 0.06125076465228147, 0.041767274366184645, 0.008031816826582803, 0.08080127178806062, 0.010559079519498905, 0.47525043830609554, 0.008496707133885041, 0.09761942087669966, 0.1373595295175801, 0.08806711440142823, 0.1668727184338517, 0.009754379880261503, 0.013481913742257, 0.08207235054174522, 0.052269970366190965, 0.27473832737863974, 0.2419810750235023, 0.08549184830770694, 0.012134651865844344, 0.04341373155603723, 0.017281165051088933, 0.6488348270202708, 0.07746402596953031, 0.19563661101553273, 0.03735501304397591, 0.09534156120012105]",0.102930584,0.117586953,0.045679495,0.512789496,1,TRUE,100
qw_12886--79/79_2977981.txt#0_1,1,0.5,0.057251089,"[0.04073186693902855, 0.049035172262344995, 0.04921168006679316, 0.03137710909910059, 0.049930798356135966, 0.05465692578385353, 0.06907725960442349, 0.080210492010325, 0.0391804968117371, 0.058132376221425676, 0.05142405773480093, 0.05131812671430115, 0.06638183430764451, 0.07475611050672157, 0.04612781851150379, 0.043036779176878724, 0.04525504957590053, 0.04331901695868685, 0.06413178434831068, 0.047751304929585195, 0.09578066495506757, 0.07894496610470728, 0.04351005279606861, 0.04268904576185463, 0.0620327488134244, 0.06659623368515016, 0.037580403164264406, 0.0469806174011443, 0.06471365504846746, 0.04445170042731381, 0.06727425539290871, 0.05405814670561479, 0.05589733958512995, 0.05832953190256947, 0.0659933401165867, 0.07056577675733747, 0.06599452323810207, 0.041694385233705764, 0.05407857316830282, 0.08866422899913315, 0.04937477623265722, 0.047362469500021986, 0.06295206962714496, 0.0433833901640953, 0.060726001931239476, 0.05001443880901397, 0.03464099637650017, 0.052564824389357785, 0.04080883663375453, 0.046315246317896394, 0.05667387487562716, 0.08610833392282966, 0.05497331491812259, 0.04651187032560579, 0.06401674899467477, 0.05543377457186315, 0.07538354473980577, 0.05338488446045174, 0.03656864576804884, 0.0418559008446379, 0.050951525006882395, 0.05395169821211297, 0.03720957580142481, 0.047975862070843235, 0.0372227909910516, 0.07673600897538736, 0.08941062646316658, 0.07685406744396445, 0.03950229850924205, 0.06828157062625695, 0.08221918113478058, 0.05320779116535408, 0.04170749633129441, 0.06293239237491997, 0.026787547023005724, 0.06953048553817594, 0.07568861405806532, 0.058839581109385364, 0.039621911869023245, 0.0899076292053546, 0.06448969330034382, 0.044859043238245445, 0.06115279660483011, 0.03870537005757714, 0.07261237792710235, 0.0702771126080487, 0.08130341628860248, 0.07692789892702862, 0.05045001963533989, 0.058743060649252596, 0.0418951994120029, 0.07266299155348599, 0.04239598631736751, 0.050713078049917135, 0.044254720909176815, 0.08636996864259777, 0.06380219414708978, 0.08177049219956112, 0.07038933949352376, 0.07994583026232228]",0.057521894,0.015356758,0.000270805,1.010433519,1,TRUE,100
qw_12886--79/79_2977981.txt#0_1,1,1,0.057251089,"[0.06272812491875845, 0.056869316251449475, 0.07953324446793844, 0.04119332218779089, 0.10638688640483637, 0.06523926026002463, 0.03504234785553125, 0.07360686892426273, 0.036229744297188234, 0.06237144289549669, 0.18124551382470955, 0.09203486129700167, 0.05856927712449296, 0.045376591313804254, 0.0727704686244964, 0.060978000093592805, 0.08314119962174796, 0.048383652578660986, 0.06152941596400868, 0.03852401450639949, 0.06776903769831161, 0.049468736747350056, 0.055574808118284386, 0.12552798969117338, 0.04741067723119483, 0.07597733584237029, 0.09029056151212023, 0.0751519844489845, 0.16021275890567768, 0.09269860343201748, 0.09589636682473672, 0.043790523422248345, 0.08621249204332837, 0.04468782712323629, 0.11587487313391356, 0.1887028114634702, 0.11914904546559199, 0.04299797828694446, 0.03574520466249765, 0.04619309856953262, 0.08921072659768113, 0.11381720926765611, 0.04450204750129408, 0.028172679586150426, 0.07535241934787676, 0.01887392900044453, 0.0340663014574636, 0.09653118023200251, 0.04946352813574906, 0.11560429076700293, 0.029980230462382462, 0.01202430312184863, 0.0284020011631617, 0.05017055888940878, 0.08316339687229682, 0.07702081553776918, 0.05269891494596421, 0.016590033771594518, 0.0468769896793207, 0.06379555402443692, 0.06645108760011102, 0.016540632688834548, 0.0356329421282864, 0.03637056444129004, 0.026435383859022814, 0.09948767547567024, 0.10062088883530469, 0.013296665788789123, 0.05064168678497867, 0.030797797288060265, 0.011109951143938208, 0.04850609275251734, 0.047241512432705114, 0.08763686348528665, 0.06807524381510995, 0.04021101649717158, 0.16164724993325905, 0.020805590385766563, 0.032607143115411824, 0.023502583914111454, 0.025322908264299317, 0.23465202088755746, 0.02574992028148005, 0.024971188961458446, 0.029021887501645555, 0.014481978819641247, 0.04421153023914971, 0.06795043057256742, 0.09206561599473367, 0.05117140248677585, 0.03227201506726506, 0.03127245416194209, 0.01764576352802221, 0.09395059499603448, 0.09958981024566617, 0.06520887375156804, 0.016822655624805987, 0.015081343802104626, 0.03561156072215739, 0.07835094205068686]",0.062604268,0.040254871,0.005353179,0.969892553,1,TRUE,100
qw_12886--79/79_2977981.txt#0_1,1,2,0.057251089,"[0.00530568809897759, 0.003059840255751748, 0.0646087581984596, 0.0045285474240787296, 0.02163013487539347, 0.002138786634932132, 0.032873825048912765, 0.022170232941893506, 0.10399055994402306, 0.013218185557906983, 0.05940450505980479, 0.0185303184912126, 0.04859514366230929, 0.006144060988263699, 0.029584814765175976, 0.034087155989513854, 0.019083989654568475, 0.014176736426935916, 0.04487714066649741, 0.050675977523531174, 0.10961748980339625, 0.003931840770542565, 0.13901059723429426, 0.0656926983205463, 0.008509555037769512, 0.0033778809284402207, 0.014853560467690966, 0.07635710979096544, 0.10430346808418285, 0.1913871513091568, 0.13914449141072288, 0.09940764112668707, 0.1913726009445339, 0.08865664818973706, 0.004527697419626019, 0.16060493157789818, 0.254772896668267, 0.03922108559095268, 0.019439164207511413, 0.008173707879023618, 0.028138328618878248, 0.041909269236106404, 0.011817891296338213, 0.2134889923792822, 0.03360580879438378, 0.028011369535593016, 0.06667095523651562, 0.09298683304589735, 0.09837156592945762, 0.010747928469201948, 0.02946931642672134, 0.010478022119790282, 0.07273701946485422, 0.13122231729040323, 0.04038610073219361, 0.04906168612580368, 0.034025528424034994, 0.015405124647391716, 0.008447485698370881, 0.04982479898058298, 0.038290713268081096, 0.026284415056646387, 0.029915784043522367, 0.025754043674198656, 0.006080267168686374, 0.021804729817491514, 0.005271814675845681, 0.03248703907493327, 0.0734932353612636, 0.03531096802102109, 0.017834517466295344, 0.09745510139510374, 0.007182497683569214, 0.05508766598377454, 0.1865392100525211, 0.01885934019101115, 0.04862176848701138, 0.023452359967101655, 0.07931274551000769, 0.003269538128124661, 0.029735265196920647, 0.04686303006126818, 0.07350686432844308, 0.08432960791174532, 0.005649848181518957, 0.0031251138235507863, 0.01004868795922253, 0.026375799048157966, 0.05856738293425913, 0.010075567007964697, 0.11876790549691191, 0.013248121191100005, 0.01762118335076461, 0.008943748615357006, 0.22524619193434722, 0.010588374099212507, 0.11840059328724645, 0.03027105743293144, 0.1305087654285676, 0.007455551615159614]",0.052494894,0.054970242,-0.004756195,0.996891615,1,TRUE,100
qw_12886--79/79_2977981.txt#0_1,2,0.5,0.057251089,"[0.04815879896778049, 0.0511082811278529, 0.04657799416509743, 0.07462153139143084, 0.07253981080051397, 0.03093985021132339, 0.05213626496071101, 0.058077442686969315, 0.07737388268237418, 0.05645927633052421, 0.059917513697044136, 0.0577663032588476, 0.05563473218943258, 0.09015170879479543, 0.07786597162953908, 0.04692527424668848, 0.07098422698740993, 0.07544098396461275, 0.06253876353588723, 0.0437328571203139, 0.05242252490026344, 0.05720638167204045, 0.042156862576798806, 0.09991934688994719, 0.07092833035794054, 0.06503421942827352, 0.050418398823778694, 0.08614936693288591, 0.040786462955308876, 0.04645194595872175, 0.061458802030742415, 0.055197537773055125, 0.09425907299162056, 0.09385157736833805, 0.06655577748476296, 0.0537851322553758, 0.0361245613820533, 0.09330369450462679, 0.04669714319787703, 0.061388875172113666, 0.06374814713339463, 0.059117497945353724, 0.08561696143479301, 0.07398435395746683, 0.03684538793445472, 0.05543619044519324, 0.04483314208820477, 0.07188861912907582, 0.05664477802844142, 0.1203019466337743, 0.03690868312918526, 0.036585250178904044, 0.04592238667063072, 0.04157628611780359, 0.0349869772112949, 0.038607317279906274, 0.05597763107211293, 0.07580410162489963, 0.03793452292760639, 0.05273159541484012, 0.042404916348925785, 0.049255657938805805, 0.08053450776732282, 0.07580025866833574, 0.04196480890531949, 0.05870218551755119, 0.06081322181292478, 0.09099922982665562, 0.06914461110774342, 0.048886571440437704, 0.0586692688879826, 0.07076554307995861, 0.14013231461955303, 0.054088750660871, 0.04346646572533434, 0.0697351963594203, 0.06568398993602881, 0.06659574373829856, 0.06122848844913199, 0.040600794945987964, 0.048619108300011066, 0.07507220703026243, 0.04936297612302403, 0.05362189175470642, 0.04736409572339067, 0.05876587234326994, 0.04508506535214275, 0.04138349537026619, 0.0655930198046461, 0.0447152066686529, 0.0714887028263257, 0.06804601897164268, 0.08015555408591338, 0.08630593438168618, 0.04173372032814199, 0.07313377935834063, 0.04769523862053414, 0.06561495268693612, 0.05060791129840382, 0.05341403860479513]",0.060657506,0.018520072,0.003406417,1.987866227,1,TRUE,100
